family_old_with_errors,family,genus,taxon,species,name_matched,accepted_name,Taxonomic_status,limit.s,limit.n,lat.mid,lat.ext,trop.frac,temp.frac,tropicality
fabaceae,fabaceae,calliandra,calliandra_conferta,conferta,calliandra_conferta,calliandra_eriophylla,Synonym,27.1,31.2,29.1,4.1,0,-1,-1
fabaceae,fabaceae,myroxylon,myroxylon_celastrinum,celastrinum,myroxylon_celastrinum,xylosma_flexuosa,Synonym,28.3,29.8,29.1,1.6,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_emoryana,emoryana,mimosa_emoryana,mimosa_emoryana,Accepted,27.2,31.3,29.3,4.2,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_turneri,turneri,mimosa_turneri,mimosa_turneri,Accepted,27.2,31.3,29.3,4.2,0,-1,-1
fabaceae,fabaceae,sophora,sophora_nuttalliana,nuttalliana,sophora_nuttalliana,sophora_nuttalliana,Accepted,18.3,40.8,29.6,22.5,0.231111111,-0.768888889,-0.537777778
fabaceae,fabaceae,acacia,acacia_schottii,schottii,acacia_schottii,acacia_schottii,Accepted,29.5,29.9,29.7,0.4,0,-1,-1
fabaceae,fabaceae,caesalpinia,caesalpinia_parryi,parryi,caesalpinia_parryi,caesalpinia_parryi,Accepted,29.5,29.8,29.7,0.3,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_strigillosa,strigillosa,mimosa_strigillosa,mimosa_strigillosa,Accepted,26.4,33.1,29.7,6.7,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_hystricina,hystricina,mimosa_hystricina,mimosa_hystricina,Accepted,28.2,31.3,29.7,3,0,-1,-1
fabaceae,fabaceae,nissolia,nissolia_platycalyx,platycalyx,nissolia_platycalyx,nissolia_platycalyx,Accepted,29.5,29.8,29.7,0.3,0,-1,-1
fabaceae,fabaceae,gleditsia,gleditsia_texana,texana,gleditsia_texana,gleditsia_x_texana,Illegitimate,28.4,31.2,29.8,2.8,0,-1,-1
fabaceae,fabaceae,sesbania,sesbania_drummondii,drummondii,sesbania_drummondii,sesbania_drummondii,Accepted,26.4,33.2,29.8,6.8,0,-1,-1
fabaceae,fabaceae,calliandra,calliandra_iselyi,iselyi,calliandra_iselyi,,No opinion,29.8,29.9,29.9,0.1,0,-1,-1
fabaceae,fabaceae,parkinsonia,parkinsonia_microphylla,microphylla,parkinsonia_microphylla,parkinsonia_microphylla,Accepted,25.8,34,29.9,8.2,0,-1,-1
fabaceae,fabaceae,senna,senna_pilosior,pilosior,senna_pilosior,senna_pilosior,Accepted,29.8,29.9,29.9,0.1,0,-1,-1
fabaceae,fabaceae,ebenopsis,ebenopsis_ebano,ebano,ebenopsis_ebano,ebenopsis_ebano,Accepted,20.8,39,29.9,18.2,0.148351648,-0.851648352,-0.703296703
fabaceae,fabaceae,senna,senna_lindheimeriana,lindheimeriana,senna_lindheimeriana,senna_lindheimeriana,Accepted,26.4,34,30.2,7.6,0,-1,-1
fabaceae,fabaceae,coursetia,coursetia_glabella,glabella,coursetia_glabella,coursetia_glabella,Accepted,28.7,31.9,30.3,3.2,0,-1,-1
fabaceae,fabaceae,senna,senna_pumilio,pumilio,senna_pumilio,senna_pumilio,Accepted,26.9,33.6,30.3,6.7,0,-1,-1
fabaceae,fabaceae,acacia,acacia_roemeriana,roemeriana,acacia_roemeriana,acacia_roemeriana,Accepted,26.7,34.1,30.4,7.3,0,-1,-1
fabaceae,fabaceae,coursetia,coursetia_glandulosa,glandulosa,coursetia_glandulosa,coursetia_glandulosa,Accepted,27.1,34,30.5,7,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_grahamii,grahamii,mimosa_grahamii,mimosa_grahamii,Accepted,28.5,32.4,30.5,3.9,0,-1,-1
fabaceae,fabaceae,nissolia,nissolia_schottii,schottii,nissolia_schottii,nissolia_schottii,Accepted,27.1,33.8,30.5,6.7,0,-1,-1
fabaceae,fabaceae,glottidium,glottidium_vesicarium,vesicarium,glottidium_vesicarium,glottidium_vesicarium,Accepted,27.4,33.9,30.7,6.5,0,-1,-1
fabaceae,fabaceae,senna,senna_roemeriana,roemeriana,senna_roemeriana,senna_roemeriana,Accepted,27.2,34.3,30.7,7.1,0,-1,-1
fabaceae,fabaceae,cassia,cassia_multipinnata,multipinnata,cassia_multipinnata,chamaecrista_nictitans,Synonym,30.4,31.3,30.8,0.9,0,-1,-1
fabaceae,fabaceae,gleditsia,gleditsia_triacanthos,triacanthos,gleditsia_triacanthos,gleditsia_triacanthos,Accepted,19.3,42.4,30.8,23.1,0.181818182,-0.818181818,-0.636363636
fabaceae,fabaceae,lysiloma,lysiloma_watsonii,watsonii,lysiloma_watsonii,lysiloma_watsonii,Accepted,29.4,32.4,30.9,3.1,0,-1,-1
fabaceae,fabaceae,parkinsonia,parkinsonia_florida,florida,parkinsonia_florida,parkinsonia_florida,Accepted,25.4,36.5,31,11.1,0,-1,-1
fabaceae,fabaceae,senna,senna_bauhinioides,bauhinioides,senna_bauhinioides,senna_bauhinioides,Accepted,26.4,35.5,31,9.1,0,-1,-1
fabaceae,fabaceae,calliandra,calliandra_humilis,humilis,calliandra_humilis,calliandra_humilis,Accepted,27,35.5,31.3,8.5,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_roemeriana,roemeriana,mimosa_roemeriana,schrankia_roemeriana,Synonym,28.1,34.8,31.4,6.7,0,-1,-1
fabaceae,fabaceae,sophora,sophora_affinis,affinis,sophora_affinis,styphnolobium_affine,Synonym,28.1,34.8,31.4,6.7,0,-1,-1
fabaceae,fabaceae,prosopis,prosopis_glandulosa,glandulosa,prosopis_glandulosa,prosopis_glandulosa,Accepted,26.4,36.5,31.5,10.1,0,-1,-1
fabaceae,fabaceae,cercis,cercis_orbiculata,orbiculata,cercis_orbiculata,cercis_canadensis_var._orbiculata,Synonym,20.5,42.7,31.6,22.2,0.135135135,-0.864864865,-0.72972973
fabaceae,fabaceae,acacia,acacia_greggii,greggii,acacia_greggii,acacia_greggii,Accepted,26.4,37.3,31.8,10.9,0,-1,-1
fabaceae,fabaceae,acacia,acacia_millefolia,millefolia,acacia_millefolia,acacia_millefolia,Accepted,31.5,32.4,32,0.9,0,-1,-1
fabaceae,fabaceae,cassia,cassia_wislizenii,wislizenii,cassia_wislizeni,senna_wislizeni_var._wislizeni,Synonym,29.9,34,32,4.1,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_laxiflora,laxiflora,mimosa_laxiflora,mimosa_laxiflora,Accepted,32,32.4,32.2,0.4,0,-1,-1
fabaceae,fabaceae,mimosa,mimosa_nuttallii,nuttallii,mimosa_nuttallii,mimosa_nuttallii,Accepted,28.2,36.4,32.3,8.2,0,-1,-1
fabaceae,fabaceae,robinia,robinia_neomexicana,neomexicana,robinia_neomexicana,robinia_neomexicana,Accepted,28.3,36.2,32.3,7.9,0,-1,-1
fabaceae,fabaceae,calliandra,calliandra_schottii,schottii,calliandra_schottii,calliandra_schottii,Accepted,32.3,32.4,32.4,0.1,0,-1,-1
fabaceae,fabaceae,senna,senna_covesii,covesii,senna_covesii,senna_covesii,Accepted,28.7,36.2,32.5,7.5,0,-1,-1
fabaceae,fabaceae,gleditsia,gleditsia_aquatica,aquatica,gleditsia_aquatica,gleditsia_aquatica,Accepted,29.7,36.3,33,6.6,0,-1,-1
fabaceae,fabaceae,prosopis,prosopis_pubescens,pubescens,prosopis_pubescens,prosopis_pubescens,Accepted,29.5,36.6,33.1,7.1,0,-1,-1
fabaceae,fabaceae,dioclea,dioclea_multiflora,multiflora,dioclea_multiflora,dioclea_multiflora,Accepted,29.7,36.9,33.3,7.1,0,-1,-1
fabaceae,fabaceae,caesalpinia,caesalpinia_jamesii,jamesii,caesalpinia_jamesii,pomaria_jamesii,Synonym,29.5,37.2,33.4,7.7,0,-1,-1
fabaceae,fabaceae,prosopis,prosopis_velutina,velutina,prosopis_velutina,prosopis_velutina,Accepted,30.7,36.1,33.4,5.4,0,-1,-1
fabaceae,fabaceae,caesalpinia,caesalpinia_virgata,virgata,caesalpinia_virgata,hoffmannseggia_microphylla,Synonym,33,34,33.5,1,0,-1,-1
fabaceae,fabaceae,chamaecrista,chamaecrista_fasciculata,fasciculata,chamaecrista_fasciculata,chamaecrista_fasciculata,Accepted,26.4,40.9,33.7,14.5,0,-1,-1
fabaceae,fabaceae,sophora,sophora_arizonica,arizonica,sophora_arizonica,sophora_arizonica,Accepted,31.9,35.4,33.7,3.5,0,-1,-1
fabaceae,fabaceae,robinia,robinia_pseudoacacia,pseudoacacia,robinia_pseudoacacia,robinia_pseudoacacia,Accepted,28,40.9,34.4,12.9,0,-1,-1
fabaceae,fabaceae,senna,senna_armata,armata,senna_armata,senna_armata,Accepted,33,36.5,34.8,3.5,0,-1,-1
fabaceae,fabaceae,cercis,cercis_reniformis,reniformis,cercis_reniformis,,Invalid,31.2,38.6,34.9,7.4,0,-1,-1
fabaceae,fabaceae,erythrina,erythrina_flabelliformis,flabelliformis,erythrina_flabelliformis,erythrina_flabelliformis,Accepted,31.4,39,35.2,7.6,0,-1,-1
fabaceae,fabaceae,gymnocladus,gymnocladus_dioica,dioica,gymnocladus_dioica,gymnocladus_dioicus,Invalid,30.5,40.7,35.6,10.2,0,-1,-1
fabaceae,fabaceae,robinia,robinia_hispida,hispida,robinia_hispida,robinia_hispida,Accepted,30.7,40.6,35.6,10,0,-1,-1
fabaceae,fabaceae,cercis,cercis_occidentalis,occidentalis,cercis_occidentalis,cercis_occidentalis,Accepted,29.8,41.6,35.7,11.8,0,-1,-1
fabaceae,fabaceae,senna,senna_marilandica,marilandica,senna_marilandica,senna_marilandica,Accepted,29.7,41.8,35.8,12,0,-1,-1
fabaceae,fabaceae,sophora,sophora_stenophylla,stenophylla,sophora_stenophylla,sophora_stenophylla,Accepted,34.5,38.7,36.6,4.3,0,-1,-1
fabaceae,fabaceae,cladrastis,cladrastis_kentukea,kentukea,cladrastis_kentukea,cladrastis_kentukea,Accepted,33.3,42.3,37.8,9,0,-1,-1
fabaceae,fabaceae,caesalpinia,caesalpinia_repens,repens,caesalpinia_repens,caesalpinia_repens,Accepted,38.3,38.7,38.5,0.4,0,-1,-1
fabaceae,fabaceae,senna,senna_hebecarpa,hebecarpa,senna_hebecarpa,senna_hebecarpa,Accepted,35.4,45.4,40.4,10,0,-1,-1
fabaceae,fabaceae,robinia,robinia_viscosa,viscosa,robinia_viscosa,robinia_viscosa,Accepted,43,44.4,43.7,1.4,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_betuloides,betuloides,nothofagus_betuloides,nothofagus_betuloides,Accepted,-53.7,-40.2,-46.9,13.5,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_antarctica,antarctica,nothofagus_antarctica,nothofagus_antarctica,Accepted,-54.8,-36.9,-45.9,17.9,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_pumilio,pumilio,nothofagus_pumilio,nothofagus_pumilio,Accepted,-53.7,-36.8,-45.3,16.9,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_nitida,nitida,nothofagus_nitida,nothofagus_nitida,Accepted,-40.7,-40.2,-40.4,0.6,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_glauca,glauca,nothofagus_glauca,nothofagus_glauca,Accepted,-41.6,-38.6,-40.1,3.1,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_dombeyi,dombeyi,nothofagus_dombeyi,nothofagus_dombeyi,Accepted,-40.7,-36.8,-38.8,3.9,0,-1,-1
fagaceae,nothofagaceae,nothofagus,nothofagus_obliqua,obliqua,nothofagus_obliqua,nothofagus_obliqua_subsp._andina,Synonym,-39.5,-35.7,-37.6,3.8,0,-1,-1
fagaceae,clusiaceae,clusia,clusia_insignis,insignis,clusia_insignis,clusia_insignis,Accepted,-4.9,0.5,-2.2,5.4,1,0,1
fagaceae,clusiaceae,clusia,clusia_octandra,octandra,clusia_octandra,clusia_octandra,Accepted,-4.9,6.1,0.6,11,1,0,1
fagaceae,fagaceae,quercus,quercus_humboldtii,humboldtii,quercus_humboldtii,quercus_humboldtii,Accepted,2.3,8.2,5.2,6,1,0,1
fagaceae,fagaceae,quercus,quercus_gulielmi-treleasei,gulielmi-treleasei,quercus_gulielmi-treleasei,quercus_salicifolia,Synonym,8.5,9.9,9.2,1.4,1,0,1
fagaceae,fagaceae,quercus,quercus_rapurahuensis,rapurahuensis,quercus_rapurahuensis,quercus_benthamii,Synonym,8.9,9.7,9.3,0.8,1,0,1
fagaceae,fagaceae,quercus,quercus_seemannii,seemannii,quercus_seemannii,quercus_salicifolia,Synonym,8.5,10.9,9.7,2.4,1,0,1
fagaceae,fagaceae,quercus,quercus_costaricensis,costaricensis,quercus_costaricensis,quercus_costaricensis,Accepted,8.8,14.2,11.5,5.4,1,0,1
fagaceae,fagaceae,quercus,quercus_copeyensis,copeyensis,quercus_copeyensis,quercus_bumelioides,Synonym,8.9,14.2,11.5,5.3,1,0,1
fagaceae,fagaceae,quercus,quercus_benthamii,benthamii,quercus_benthamii,quercus_benthamii,Accepted,8.5,16.5,12.5,8,1,0,1
fagaceae,fagaceae,quercus,quercus_bumelioides,bumelioides,quercus_bumelioides,quercus_bumelioides,Accepted,8.5,16.5,12.5,8,1,0,1
fagaceae,fagaceae,quercus,quercus_sapotifolia,sapotifolia,quercus_sapotifolia,quercus_sapotifolia,Accepted,8.5,19.5,14,11,1,0,1
fagaceae,fagaceae,quercus,quercus_segoviensis,segoviensis,quercus_segoviensis,quercus_segoviensis,Accepted,12.6,17.3,14.9,4.7,1,0,1
fagaceae,fagaceae,quercus,quercus_salicifolia,salicifolia,quercus_salicifolia,quercus_salicifolia,Accepted,8.5,24.4,16.4,15.9,0.943396226,-0.056603774,0.886792453
fagaceae,fagaceae,quercus,quercus_alveolata,alveolata,quercus_alveolata,quercus_deserticola,Synonym,17,17.3,17.1,0.3,1,0,1
fagaceae,fagaceae,quercus,quercus_elliptica,elliptica,quercus_elliptica,quercus_elliptica,Accepted,13,21.3,17.2,8.4,1,0,1
fagaceae,fagaceae,quercus,quercus_grahamii,grahamii,quercus_grahamii,quercus_grahamii,Accepted,17,17.7,17.3,0.7,1,0,1
fagaceae,fagaceae,quercus,quercus_xalapensis,xalapensis,quercus_xalapensis,quercus_xalapensis,Accepted,13.1,23,18,9.9,1,0,1
fagaceae,fagaceae,quercus,quercus_acutifolia,acutifolia,quercus_acutifolia,quercus_acutifolia,Accepted,14.7,21.3,18,6.7,1,0,1
fagaceae,fagaceae,quercus,quercus_glabrescens,glabrescens,quercus_glabrescens,quercus_glabrescens,Accepted,16.9,19.3,18.1,2.4,1,0,1
fagaceae,fagaceae,quercus,quercus_peduncularis,peduncularis,quercus_peduncularis,quercus_peduncularis,Accepted,14.2,22.3,18.2,8.2,1,0,1
fagaceae,fagaceae,quercus,quercus_hartwegii,hartwegii,quercus_hartwegii,quercus_obtusata,Synonym,17.3,19.1,18.2,1.8,1,0,1
fagaceae,fagaceae,quercus,quercus_skinneri,skinneri,quercus_skinneri,quercus_skinneri,Accepted,13.5,23,18.3,9.5,1,0,1
fagaceae,fagaceae,quercus,quercus_uxoris,uxoris,quercus_uxoris,quercus_uxoris,Accepted,17.6,20.3,18.9,2.8,1,0,1
fagaceae,fagaceae,quercus,quercus_magnoliifolia,magnoliifolia,quercus_magnoliifolia,quercus_magnoliifolia,Accepted,16.9,21.3,19.1,4.4,1,0,1
fagaceae,fagaceae,quercus,quercus_liebmannii,liebmannii,quercus_liebmannii,quercus_liebmannii,Accepted,18.3,20.3,19.3,2,1,0,1
fagaceae,fagaceae,quercus,quercus_dysophylla,dysophylla,quercus_dysophylla,quercus_dysophylla,Accepted,18.3,20.4,19.3,2,1,0,1
fagaceae,fagaceae,quercus,quercus_crassipes,crassipes,quercus_crassipes,quercus_crassipes,Accepted,18.3,20.9,19.6,2.6,1,0,1
fagaceae,fagaceae,quercus,quercus_repanda,repanda,quercus_repanda,quercus_repanda,Accepted,18.8,20.5,19.7,1.7,1,0,1
fagaceae,fagaceae,quercus,quercus_macrophylla,macrophylla,quercus_macrophylla,quercus_magnoliifolia,Synonym,17,22.5,19.8,5.5,1,0,1
fagaceae,fagaceae,quercus,quercus_laurina,laurina,quercus_laurina,quercus_laurina,Accepted,17.3,22.3,19.8,5,1,0,1
fagaceae,fagaceae,quercus,quercus_planipocula,planipocula,quercus_planipocula,quercus_planipocula,Accepted,17.6,22,19.8,4.5,1,0,1
fagaceae,fagaceae,quercus,quercus_obtusata,obtusata,quercus_obtusata,quercus_obtusata,Accepted,16.9,23,20,6.1,1,0,1
fagaceae,fagaceae,quercus,quercus_diversifolia,diversifolia,quercus_diversifolia,quercus_diversifolia,Accepted,17.1,23,20,5.9,1,0,1
fagaceae,fagaceae,quercus,quercus_conspersa,conspersa,quercus_conspersa,quercus_conspersa,Accepted,14.6,25.7,20.1,11.1,0.801801802,-0.198198198,0.603603604
fagaceae,fagaceae,quercus,quercus_oleoides,oleoides,quercus_oleoides,quercus_oleoides,Accepted,10.3,30,20.2,19.6,0.670050761,-0.329949239,0.340101523
fagaceae,fagaceae,quercus,quercus_sororia,sororia,quercus_sororia,quercus_splendens,Synonym,20.3,20.5,20.4,0.1,1,0,1
fagaceae,fagaceae,quercus,quercus_vicentensis,vicentensis,quercus_vicentensis,quercus_vicentensis,Accepted,19.7,21.3,20.5,1.6,1,0,1
fagaceae,fagaceae,quercus,quercus_jonesii,jonesii,quercus_jonesii,quercus_coccolobifolia,Synonym,20.4,20.9,20.6,0.5,1,0,1
fagaceae,fagaceae,quercus,quercus_affinis,affinis,quercus_affinis,quercus_affinis,Accepted,18.3,23,20.7,4.7,1,0,1
fagaceae,fagaceae,quercus,quercus_glaucescens,glaucescens,quercus_glaucescens,quercus_glaucescens,Accepted,20.3,21.3,20.8,1,1,0,1
fagaceae,fagaceae,quercus,quercus_leiophylla,leiophylla,quercus_leiophylla,quercus_leiophylla,Accepted,20.3,21.3,20.8,1,1,0,1
fagaceae,fagaceae,quercus,quercus_candicans,candicans,quercus_candicans,quercus_candicans,Accepted,16.9,24.7,20.8,7.8,0.846153846,-0.153846154,0.692307692
fagaceae,fagaceae,quercus,quercus_conzattii,conzattii,quercus_conzattii,quercus_conzattii,Accepted,17.1,24.6,20.8,7.5,0.853333333,-0.146666667,0.706666667
fagaceae,fagaceae,quercus,quercus_gentryi,gentryi,quercus_gentryi,quercus_gentryi,Accepted,18.3,24.7,21.5,6.4,0.8125,-0.1875,0.625
fagaceae,fagaceae,quercus,quercus_germana,germana,quercus_germana,quercus_germana,Accepted,18.3,24.9,21.6,6.6,0.787878788,-0.212121212,0.575757576
fagaceae,fagaceae,quercus,quercus_mexicana,mexicana,quercus_mexicana,quercus_mexicana,Accepted,16.5,27.3,21.9,10.8,0.648148148,-0.351851852,0.296296296
fagaceae,fagaceae,quercus,quercus_polymorpha,polymorpha,quercus_polymorpha,quercus_polymorpha,Accepted,14.3,29.8,22,15.5,0.593548387,-0.406451613,0.187096774
fagaceae,fagaceae,quercus,quercus_microphylla,microphylla,quercus_microphylla,quercus_microphylla,Accepted,17.3,27.2,22.3,9.9,0.626262626,-0.373737374,0.252525253
fagaceae,fagaceae,quercus,quercus_sartorii,sartorii,quercus_sartorii,quercus_sartorii,Accepted,19.8,24.9,22.4,5.1,0.725490196,-0.274509804,0.450980392
fagaceae,fagaceae,quercus,quercus_eduardii,eduardii,quercus_eduardii,,Invalid,20.3,24.4,22.4,4.1,0.780487805,-0.219512195,0.56097561
fagaceae,fagaceae,quercus,quercus_praineana,praineana,quercus_praineana,quercus_praineana,Accepted,20.3,24.4,22.4,4,0.780487805,-0.219512195,0.56097561
fagaceae,fagaceae,quercus,quercus_resinosa,resinosa,quercus_resinosa,quercus_resinosa,Accepted,20.4,24.4,22.4,4,0.775,-0.225,0.55
fagaceae,fagaceae,quercus,quercus_urbanii,urbanii,quercus_urbanii,quercus_urbanii,Accepted,20.8,24.4,22.6,3.6,0.75,-0.25,0.5
fagaceae,fagaceae,quercus,quercus_castanea,castanea,quercus_castanea,quercus_castanea,Accepted,16.9,28.5,22.7,11.6,0.568965517,-0.431034483,0.137931034
fagaceae,fagaceae,quercus,quercus_potosina,potosina,quercus_potosina,quercus_potosina,Accepted,20.8,24.6,22.7,3.8,0.710526316,-0.289473684,0.421052632
fagaceae,fagaceae,quercus,quercus_scytophylla,scytophylla,quercus_scytophylla,quercus_scytophylla,Accepted,17.1,28.5,22.8,11.4,0.561403509,-0.438596491,0.122807018
fagaceae,fagaceae,quercus,quercus_laeta,laeta,quercus_laeta,quercus_laeta,Accepted,18.3,27.2,22.8,8.9,0.584269663,-0.415730337,0.168539326
fagaceae,fagaceae,quercus,quercus_frutex,frutex,quercus_frutex,quercus_frutex,Accepted,17.3,28.5,22.9,11.2,0.553571429,-0.446428571,0.107142857
fagaceae,fagaceae,quercus,quercus_subspathulata,subspathulata,quercus_subspathulata,quercus_subspathulata,Accepted,18.3,28,23.2,9.7,0.536082474,-0.463917526,0.072164948
fagaceae,fagaceae,quercus,quercus_deserticola,deserticola,quercus_deserticola,quercus_deserticola,Accepted,18.3,28.5,23.4,10.2,0.509803922,-0.490196078,0.019607843
fagaceae,fagaceae,quercus,quercus_rugosa,rugosa,quercus_rugosa,quercus_rugosa,Accepted,14.3,33.1,23.7,18.8,0.489361702,-0.510638298,-0.021276596
fagaceae,fagaceae,quercus,quercus_crassifolia,crassifolia,quercus_crassifolia,quercus_crassifolia,Accepted,16.9,30.5,23.7,13.5,0.485294118,-0.514705882,-0.029411765
fagaceae,fagaceae,quercus,quercus_greggii,greggii,quercus_greggii,quercus_greggii,Accepted,20.3,27.4,23.9,7.1,0.450704225,-0.549295775,-0.098591549
fagaceae,fagaceae,quercus,quercus_laceyi,laceyi,quercus_laceyi,quercus_laceyi,Accepted,17,30.9,24,13.9,0.467625899,-0.532374101,-0.064748201
fagaceae,fagaceae,quercus,quercus_rysophylla,rysophylla,quercus_rysophylla,,No opinion,23,25.5,24.2,2.5,0.2,-0.8,-0.6
fagaceae,fagaceae,quercus,quercus_sideroxyla,sideroxyla,quercus_sideroxyla,quercus_sideroxyla,Accepted,20.4,30.5,25.4,10.1,0.306930693,-0.693069307,-0.386138614
fagaceae,fagaceae,quercus,quercus_viminea,viminea,quercus_viminea,quercus_viminea,Accepted,20.8,30.1,25.5,9.3,0.290322581,-0.709677419,-0.419354839
fagaceae,fagaceae,quercus,quercus_coccolobifolia,coccolobifolia,quercus_coccolobifolia,quercus_coccolobifolia,Accepted,20.8,30.5,25.6,9.6,0.278350515,-0.721649485,-0.443298969
fagaceae,fagaceae,quercus,quercus_pringlei,pringlei,quercus_pringlei,quercus_pringlei,Accepted,24.4,27.2,25.8,2.8,0,-1,-1
fagaceae,fagaceae,quercus,quercus_invaginata,invaginata,quercus_invaginata,quercus_invaginata,Accepted,25.5,27.2,26.3,1.7,0,-1,-1
fagaceae,fagaceae,quercus,quercus_galeanensis,galeanensis,quercus_galeanensis,quercus_galeanensis,Accepted,24.4,28.4,26.4,4,0,-1,-1
fagaceae,fagaceae,quercus,quercus_perpallida,perpallida,quercus_perpallida,quercus_perpallida,Accepted,24.7,28.3,26.5,3.6,0,-1,-1
fagaceae,fagaceae,quercus,quercus_canbyi,canbyi,quercus_canbyi,quercus_canbyi,Accepted,23.6,29.8,26.7,6.2,0,-1,-1
fagaceae,fagaceae,quercus,quercus_albocincta,albocincta,quercus_albocincta,quercus_albocincta,Accepted,24.4,29.4,26.9,4.9,0,-1,-1
fagaceae,fagaceae,quercus,quercus_epileuca,epileuca,quercus_epileuca,quercus_scytophylla,Synonym,24.7,29.4,27.1,4.7,0,-1,-1
fagaceae,fagaceae,quercus,quercus_durifolia,durifolia,quercus_durifolia,quercus_durifolia,Accepted,24.4,30,27.2,5.6,0,-1,-1
fagaceae,fagaceae,quercus,quercus_omissa,omissa,quercus_omissa,quercus_sideroxyla,Synonym,24.4,30.5,27.4,6.1,0,-1,-1
fagaceae,fagaceae,quercus,quercus_mcvaughii,mcvaughii,quercus_mcvaughii,,No opinion,24.7,30.1,27.4,5.4,0,-1,-1
fagaceae,fagaceae,quercus,quercus_fulva,fulva,quercus_fulva,quercus_fulva,Accepted,24.7,30.5,27.6,5.7,0,-1,-1
fagaceae,fagaceae,quercus,quercus_intricata,intricata,quercus_intricata,quercus_intricata,Accepted,25.5,29.8,27.6,4.4,0,-1,-1
fagaceae,fagaceae,quercus,quercus_fusiformis,fusiformis,quercus_fusiformis,quercus_fusiformis,Accepted,23.6,32.8,28.2,9.2,0,-1,-1
fagaceae,fagaceae,quercus,quercus_depressipes,depressipes,quercus_depressipes,quercus_depressipes,Accepted,28.2,28.7,28.4,0.5,0,-1,-1
fagaceae,fagaceae,quercus,quercus_tuberculata,tuberculata,quercus_tuberculata,quercus_tuberculata,Accepted,24.4,32.5,28.5,8,0,-1,-1
fagaceae,fagaceae,quercus,quercus_endemica,endemica,quercus_endemica,quercus_arizonica,Synonym,27.2,29.8,28.5,2.6,0,-1,-1
fagaceae,fagaceae,quercus,quercus_chihuahuensis,chihuahuensis,quercus_chihuahuensis,quercus_chihuahuensis,Accepted,24.7,32.5,28.6,7.7,0,-1,-1
fagaceae,fagaceae,quercus,quercus_gravesii,gravesii,quercus_gravesii,quercus_gravesii,Accepted,26.4,30.8,28.6,4.3,0,-1,-1
fagaceae,fagaceae,quercus,quercus_tarahumara,tarahumara,quercus_tarahumara,quercus_tarahumara,Accepted,27.3,29.9,28.6,2.6,0,-1,-1
fagaceae,fagaceae,quercus,quercus_hypoleucoides,hypoleucoides,quercus_hypoleucoides,quercus_hypoleucoides,Accepted,24.7,33.1,28.9,8.4,0,-1,-1
fagaceae,fagaceae,quercus,quercus_laurifolia,laurifolia,quercus_laurifolia,quercus_laurifolia,Accepted,17,41.4,29.2,24.4,0.266393443,-0.733606557,-0.467213115
fagaceae,fagaceae,quercus,quercus_basaseachensis,basaseachensis,quercus,quercus,Accepted,28.2,30.5,29.3,2.3,0,-1,-1
fagaceae,fagaceae,quercus,quercus_minima,minima,quercus_minima,quercus_minima,Accepted,28.2,30.7,29.4,2.4,0,-1,-1
fagaceae,fagaceae,quercus,quercus_oblongifolia,oblongifolia,quercus_oblongifolia,quercus_oblongifolia,Accepted,26.5,32.5,29.5,6,0,-1,-1
fagaceae,fagaceae,quercus,quercus_hypoleuca,hypoleuca,quercus_hypoleuca,quercus_hypoleuca,Accepted,28.5,30.7,29.6,2.2,0,-1,-1
fagaceae,fagaceae,quercus,quercus_graciliformis,graciliformis,quercus_graciliformis,quercus_graciliformis,Accepted,29.5,29.8,29.7,0.3,0,-1,-1
fagaceae,fagaceae,quercus,quercus_tardifolia,tardifolia,quercus_tardifolia,quercus_tardifolia,Accepted,29.5,29.8,29.7,0.3,0,-1,-1
fagaceae,fagaceae,quercus,quercus_virginiana,virginiana,quercus_virginiana,quercus_virginiana,Accepted,24.8,34.7,29.8,9.9,0,-1,-1
fagaceae,fagaceae,quercus,quercus_arizonica,arizonica,quercus_arizonica,quercus_arizonica,Accepted,24.4,35.5,29.9,11.1,0,-1,-1
fagaceae,fagaceae,quercus,quercus_vaseyana,vaseyana,quercus_vaseyana,quercus_vaseyana,Accepted,25.5,34.3,29.9,8.8,0,-1,-1
